year	dayofyear	site_name	snowcover	species_plant	cover_all_flowers
2012	194	wma4	0	Carex sempervirens	0,1
2012	199	wma4	0	Carex sempervirens	0,03
2012	207	wma4	0	Carex sempervirens	0,02
2012	209	wma4	0	Carex sempervirens	0,02
2012	215	wma4	0	Carex sempervirens	0,01
2012	218	wma4	0	Carex sempervirens	0,01
2012	223	wma4	0	Carex sempervirens	0,01
2012	227	wma4	0	Carex sempervirens	0,01
2012	232	wma4	0	Carex sempervirens	0,01
2012	239	wma4	0	Carex sempervirens	0,01
2012	243	wma4	0	Carex sempervirens	0
2012	249	wma4	0	Carex sempervirens	0
2012	255	wma4	0	Carex sempervirens	0
2012	146	wma5	1	Carex sempervirens	0,02
2012	155	wma5	0	Carex sempervirens	0,02
2012	159	wma5	0	Carex sempervirens	0,02
2012	163	wma5	0	Carex sempervirens	0,02
2012	167	wma5	0	Carex sempervirens	0,02
2012	170	wma5	0	Carex sempervirens	0,02
2012	176	wma5	0	Carex sempervirens	0,02
2012	179	wma5	0	Carex sempervirens	0,02
2012	184	wma5	0	Carex sempervirens	0,02
2012	190	wma5	0	Carex sempervirens	0,02
2012	194	wma5	0	Carex sempervirens	0,01
2012	199	wma5	0	Carex sempervirens	0,01
2012	201	wma5	0	Carex sempervirens	0,01
2012	207	wma5	0	Carex sempervirens	0,01
2012	209	wma5	0	Carex sempervirens	0,01
2012	215	wma5	0	Carex sempervirens	0,01
2012	218	wma5	0	Carex sempervirens	0,01
2012	223	wma5	0	Carex sempervirens	0,01
2012	227	wma5	0	Carex sempervirens	0,01
2012	232	wma5	0	Carex sempervirens	0,01
2012	239	wma5	0	Carex sempervirens	0,01
2012	243	wma5	0	Carex sempervirens	0,01
2012	249	wma5	0	Carex sempervirens	0,01
2012	255	wma5	0	Carex sempervirens	0,01
2012	129	wmb1	0	Carex sempervirens	0,01
2012	132	wmb1	0	Carex sempervirens	0,01
2012	136	wmb1	0	Carex sempervirens	0,01
2012	140	wmb1	0	Carex sempervirens	0,01
2012	142	wmb1	0	Carex sempervirens	0,01
2012	146	wmb1	0	Carex sempervirens	0,01
2012	151	wmb1	0	Carex sempervirens	0
2012	155	wmb1	0	Carex sempervirens	0
2012	158	wmb1	0	Carex sempervirens	0
2012	163	wmb1	0	Carex sempervirens	0
2012	169	wmb1	0	Carex sempervirens	0
2012	146	wmb4	85	Carex sempervirens	0,01
2012	155	wmb4	60	Carex sempervirens	0,02
2012	159	wmb4	10	Carex sempervirens	0,04
2012	163	wmb4	2	Carex sempervirens	0,06
2012	167	wmb4	0	Carex sempervirens	0,08
2012	170	wmb4	0	Carex sempervirens	0,1
2012	176	wmb4	0	Carex sempervirens	0,1
2012	179	wmb4	0	Carex sempervirens	0,1
2012	184	wmb4	0	Carex sempervirens	0,1
2012	190	wmb4	0	Carex sempervirens	0,1
2012	194	wmb4	0	Carex sempervirens	0,06
2012	199	wmb4	0	Carex sempervirens	0,03
2012	201	wmb4	0	Carex sempervirens	0,03
2012	207	wmb4	0	Carex sempervirens	0,03
2012	209	wmb4	0	Carex sempervirens	0,03
2012	215	wmb4	0	Carex sempervirens	0,03
2012	218	wmb4	0	Carex sempervirens	0,03
2012	223	wmb4	0	Carex sempervirens	0,02
2012	227	wmb4	0	Carex sempervirens	0,01
2012	232	wmb4	0	Carex sempervirens	0,01
2012	239	wmb4	0	Carex sempervirens	0,01
2012	243	wmb4	0	Carex sempervirens	0
2012	249	wmb4	0	Carex sempervirens	0
2012	255	wmb4	0	Carex sempervirens	0
2012	140	wmb5	70	Carex sempervirens	0,01
2012	146	wmb5	15	Carex sempervirens	0,01
2012	155	wmb5	1	Carex sempervirens	0,01
2012	159	wmb5	0	Carex sempervirens	0,02
2012	163	wmb5	0	Carex sempervirens	0,03
2012	167	wmb5	0	Carex sempervirens	0,05
2012	170	wmb5	0	Carex sempervirens	0,05
2012	176	wmb5	0	Carex sempervirens	0,05
2012	179	wmb5	0	Carex sempervirens	0,05
2012	184	wmb5	0	Carex sempervirens	0,05
2012	190	wmb5	0	Carex sempervirens	0,05
2012	194	wmb5	0	Carex sempervirens	0,03
2012	199	wmb5	0	Carex sempervirens	0,03
2012	201	wmb5	0	Carex sempervirens	0,03
2012	207	wmb5	0	Carex sempervirens	0,03
2012	209	wmb5	0	Carex sempervirens	0,03
2012	215	wmb5	0	Carex sempervirens	0,03
2012	218	wmb5	0	Carex sempervirens	0,02
2012	223	wmb5	0	Carex sempervirens	0,02
2012	227	wmb5	0	Carex sempervirens	0,02
2012	232	wmb5	0	Carex sempervirens	0,02
2012	239	wmb5	0	Carex sempervirens	0,02
2012	243	wmb5	0	Carex sempervirens	0,02
2012	249	wmb5	0	Carex sempervirens	0,02
2012	255	wmb5	0	Carex sempervirens	0,02
2012	131	h1	0	Carex sempervirens	0,01
2012	135	h1	0	Carex sempervirens	0,02
2012	141	h1	0	Carex sempervirens	0,02
2012	143	h1	0	Carex sempervirens	0,02
2012	147	h1	0	Carex sempervirens	0,02
2012	151	h1	0	Carex sempervirens	0,02
2012	154	h1	0	Carex sempervirens	0,02
2012	157	h1	0	Carex sempervirens	0,02
2012	163	h1	0	Carex sempervirens	0,01
2012	168	h1	0	Carex sempervirens	0
2012	171	h1	0	Carex sempervirens	0
2012	175	h1	0	Carex sempervirens	0
2012	178	h1	0	Carex sempervirens	0
2012	183	h1	0	Carex sempervirens	0
2012	188	h1	0	Carex sempervirens	0
2012	193	h1	0	Carex sempervirens	0
2012	197	h1	0	Carex sempervirens	0
2012	200	h1	0	Carex sempervirens	0
2012	206	h1	0	Carex sempervirens	0
2012	210	h1	0	Carex sempervirens	0
2012	213	h1	0	Carex sempervirens	0
2012	217	h1	0	Carex sempervirens	0
2012	222	h1	0	Carex sempervirens	0
2012	226	h1	0	Carex sempervirens	0
2012	232	h1	0	Carex sempervirens	0
2012	237	h1	0	Carex sempervirens	0
2012	241	h1	0	Carex sempervirens	0
2012	247	h1	0	Carex sempervirens	0
2012	255	h1	0	Carex sempervirens	0
2012	123	h2	0	Carex sempervirens	0,03
2012	127	h2	0	Carex sempervirens	0,04
2012	131	h2	0	Carex sempervirens	0,04
2012	135	h2	0	Carex sempervirens	0,05
2012	141	h2	0	Carex sempervirens	0,06
2012	143	h2	0	Carex sempervirens	0,06
2012	147	h2	0	Carex sempervirens	0,06
2012	151	h2	0	Carex sempervirens	0,05
2012	154	h2	0	Carex sempervirens	0,05
2012	157	h2	0	Carex sempervirens	0,05
2012	163	h2	0	Carex sempervirens	0,02
2012	168	h2	0	Carex sempervirens	0,01
2012	171	h2	0	Carex sempervirens	0,01
2012	175	h2	0	Carex sempervirens	0,01
2012	178	h2	0	Carex sempervirens	0,01
2012	183	h2	0	Carex sempervirens	0,01
2012	188	h2	0	Carex sempervirens	0,01
2012	193	h2	0	Carex sempervirens	0,01
2012	197	h2	0	Carex sempervirens	0,01
2012	200	h2	0	Carex sempervirens	0,01
2012	206	h2	0	Carex sempervirens	0
2012	210	h2	0	Carex sempervirens	0
2012	213	h2	0	Carex sempervirens	0
2012	217	h2	0	Carex sempervirens	0
2012	222	h2	0	Carex sempervirens	0
2012	226	h2	0	Carex sempervirens	0
2012	232	h2	0	Carex sempervirens	0
2012	237	h2	0	Carex sempervirens	0
2012	241	h2	0	Carex sempervirens	0
2012	247	h2	0	Carex sempervirens	0
2012	255	h2	0	Carex sempervirens	0
2012	127	h3	2	Carex sempervirens	0,01
2012	131	h3	0	Carex sempervirens	0,02
2012	135	h3	0	Carex sempervirens	0,02
2012	141	h3	0	Carex sempervirens	0,02
2012	143	h3	0	Carex sempervirens	0,01
2012	147	h3	0	Carex sempervirens	0,01
2012	152	h3	0	Carex sempervirens	0,01
2012	154	h3	0	Carex sempervirens	0,01
2012	157	h3	0	Carex sempervirens	0,01
2012	163	h3	0	Carex sempervirens	0,01
2012	168	h3	0	Carex sempervirens	0,01
2012	171	h3	0	Carex sempervirens	0,01
2012	175	h3	0	Carex sempervirens	0,01
2012	178	h3	0	Carex sempervirens	0,01
2012	183	h3	0	Carex sempervirens	0,01
2012	189	h3	0	Carex sempervirens	0
2012	193	h3	0	Carex sempervirens	0
2012	197	h3	0	Carex sempervirens	0
2012	200	h3	0	Carex sempervirens	0
2012	206	h3	0	Carex sempervirens	0
2012	210	h3	0	Carex sempervirens	0
2012	214	h3	0	Carex sempervirens	0
2012	217	h3	0	Carex sempervirens	0
2012	222	h3	0	Carex sempervirens	0
2012	226	h3	0	Carex sempervirens	0
2012	232	h3	0	Carex sempervirens	0
2012	237	h3	0	Carex sempervirens	0
2012	241	h3	0	Carex sempervirens	0
2012	247	h3	0	Carex sempervirens	0
2012	255	h3	0	Carex sempervirens	0
2012	163	h6	35	Carex sempervirens	0,01
2012	168	h6	1	Carex sempervirens	0,03
2012	171	h6	0	Carex sempervirens	0,1
2012	174	h6	0	Carex sempervirens	0,5
2012	178	h6	0	Carex sempervirens	0,5
2012	183	h6	0	Carex sempervirens	0,5
2012	188	h6	0	Carex sempervirens	0,5
2012	193	h6	0	Carex sempervirens	0,5
2012	197	h6	0	Carex sempervirens	0,4
2012	200	h6	0	Carex sempervirens	0,4
2012	206	h6	0	Carex sempervirens	0,3
2012	210	h6	0	Carex sempervirens	0,2
2012	214	h6	0	Carex sempervirens	0,2
2012	218	h6	0	Carex sempervirens	0,2
2012	222	h6	0	Carex sempervirens	0,2
2012	226	h6	0	Carex sempervirens	0,2
2012	232	h6	0	Carex sempervirens	0
2012	237	h6	0	Carex sempervirens	0
2012	241	h6	0	Carex sempervirens	0
2012	246	h6	0	Carex sempervirens	0
2012	255	h6	0	Carex sempervirens	0
2012	135	h7	90	Carex sempervirens	0
2012	147	h7	80	Carex sempervirens	0
2012	157	h7	75	Carex sempervirens	0,01
2012	163	h7	60	Carex sempervirens	0,01
2012	168	h7	35	Carex sempervirens	0,01
2012	171	h7	25	Carex sempervirens	0,02
2012	174	h7	15	Carex sempervirens	0,02
2012	183	h7	0	Carex sempervirens	0,05
2012	188	h7	0	Carex sempervirens	0,06
2012	193	h7	0	Carex sempervirens	0,06
2012	197	h7	0	Carex sempervirens	0,06
2012	200	h7	0	Carex sempervirens	0,06
2012	206	h7	0	Carex sempervirens	0,06
2012	210	h7	0	Carex sempervirens	0,06
2012	214	h7	0	Carex sempervirens	0,06
2012	218	h7	0	Carex sempervirens	0,06
2012	222	h7	0	Carex sempervirens	0,06
2012	226	h7	0	Carex sempervirens	0,05
2012	232	h7	0	Carex sempervirens	0,05
2012	237	h7	0	Carex sempervirens	0,05
2012	241	h7	0	Carex sempervirens	0,05
2012	246	h7	0	Carex sempervirens	0,05
2012	255	h7	0	Carex sempervirens	0,05
2012	129	t4	0	Carex sempervirens	0,01
2012	134	t4	0	Carex sempervirens	0,01
2012	139	t4	0	Carex sempervirens	0,01
2012	142	t4	0	Carex sempervirens	0,01
2012	147	t4	0	Carex sempervirens	0,01
2012	152	t4	0	Carex sempervirens	0,01
2012	178	h7	5	Carex sempervirens	0,03
2012	171	ho4	0	Carlina acaulis	0
2012	176	ho4	0	Carlina acaulis	0
2012	179	ho4	0	Carlina acaulis	0
2012	183	ho4	0	Carlina acaulis	0
2012	187	ho4	0	Carlina acaulis	0
2012	192	ho4	0	Carlina acaulis	0
2012	196	ho4	0	Carlina acaulis	0,01
2012	199	ho4	0	Carlina acaulis	0,02
2012	205	ho4	0	Carlina acaulis	0,02
2012	209	ho4	0	Carlina acaulis	0,02
2012	213	ho4	0	Carlina acaulis	0,02
2012	217	ho4	0	Carlina acaulis	0,02
2012	222	ho4	0	Carlina acaulis	0,02
2012	226	ho4	0	Carlina acaulis	0,02
2012	232	ho4	0	Carlina acaulis	0,02
2012	237	ho4	0	Carlina acaulis	0,02
2012	243	ho4	0	Carlina acaulis	0,04
2012	246	ho4	0	Carlina acaulis	0,04
2012	255	ho4	0	Carlina acaulis	0,02
2012	93	wma1	0	Carlina acaulis	0
2012	100	wma1	0	Carlina acaulis	0
2012	104	wma1	0	Carlina acaulis	0
2012	108	wma1	0	Carlina acaulis	0
2012	112	wma1	0	Carlina acaulis	0
2012	116	wma1	0	Carlina acaulis	0
2012	121	wma1	0	Carlina acaulis	0
2012	125	wma1	0	Carlina acaulis	0
2012	129	wma1	0	Carlina acaulis	0
2012	132	wma1	0	Carlina acaulis	0
2012	136	wma1	0	Carlina acaulis	0
2012	140	wma1	0	Carlina acaulis	0
2012	142	wma1	0	Carlina acaulis	0
2012	146	wma1	0	Carlina acaulis	0
2012	151	wma1	0	Carlina acaulis	0
2012	155	wma1	0	Carlina acaulis	0
2012	158	wma1	0	Carlina acaulis	0
2012	163	wma1	0	Carlina acaulis	0
2012	169	wma1	0	Carlina acaulis	0
2012	172	wma1	0	Carlina acaulis	0
2012	175	wma1	0	Carlina acaulis	0
2012	178	wma1	0	Carlina acaulis	0
2012	184	wma1	0	Carlina acaulis	0
2012	191	wma1	0	Carlina acaulis	0
2012	194	wma1	0	Carlina acaulis	0
2012	198	wma1	0	Carlina acaulis	0
2012	201	wma1	0	Carlina acaulis	0
2012	207	wma1	0	Carlina acaulis	0
2012	210	wma1	0	Carlina acaulis	0
2012	214	wma1	0	Carlina acaulis	0
2012	217	wma1	0	Carlina acaulis	0
2012	223	wma1	0	Carlina acaulis	0
2012	227	wma1	0	Carlina acaulis	0
2012	233	wma1	0	Carlina acaulis	0
2012	239	wma1	0	Carlina acaulis	0
2012	242	wma1	0	Carlina acaulis	0
2012	246	wma1	0	Carlina acaulis	0
2012	255	wma1	0	Carlina acaulis	0
2012	136	wma2	0	Carlina acaulis	0
2012	140	wma2	0	Carlina acaulis	0
2012	142	wma2	0	Carlina acaulis	0
2012	146	wma2	0	Carlina acaulis	0
2012	151	wma2	0	Carlina acaulis	0
2012	155	wma2	0	Carlina acaulis	0
2012	159	wma2	0	Carlina acaulis	0
2012	163	wma2	0	Carlina acaulis	0
2012	167	wma2	0	Carlina acaulis	0
2012	170	wma2	0	Carlina acaulis	0
2012	176	wma2	0	Carlina acaulis	0
2012	179	wma2	0	Carlina acaulis	0
2012	184	wma2	0	Carlina acaulis	0
2012	190	wma2	0	Carlina acaulis	0,02
2012	194	wma2	0	Carlina acaulis	0,02
2012	198	wma2	0	Carlina acaulis	0,02
2012	200	wma2	0	Carlina acaulis	0,03
2012	207	wma2	0	Carlina acaulis	0,03
2012	209	wma2	0	Carlina acaulis	0,05
2012	215	wma2	0	Carlina acaulis	0,1
2012	218	wma2	0	Carlina acaulis	0,2
2012	223	wma2	0	Carlina acaulis	0,2
2012	227	wma2	0	Carlina acaulis	0,2
2012	232	wma2	0	Carlina acaulis	0,3
2012	239	wma2	0	Carlina acaulis	0,3
2012	242	wma2	0	Carlina acaulis	0,3
2012	248	wma2	0	Carlina acaulis	0,2
2012	255	wma2	0	Carlina acaulis	0,06
2012	136	wma3	0	Carlina acaulis	0
2012	140	wma3	0	Carlina acaulis	0
2012	142	wma3	0	Carlina acaulis	0
2012	146	wma3	0	Carlina acaulis	0
2012	151	wma3	0	Carlina acaulis	0
2012	155	wma3	0	Carlina acaulis	0
2012	159	wma3	0	Carlina acaulis	0
2012	163	wma3	0	Carlina acaulis	0
2012	167	wma3	0	Carlina acaulis	0
2012	170	wma3	0	Carlina acaulis	0
2012	176	wma3	0	Carlina acaulis	0
2012	179	wma3	0	Carlina acaulis	0
2012	184	wma3	0	Carlina acaulis	0
2012	190	wma3	0	Carlina acaulis	0,03
2012	194	wma3	0	Carlina acaulis	0,05
2012	198	wma3	0	Carlina acaulis	0,06
2012	200	wma3	0	Carlina acaulis	0,08
2012	207	wma3	0	Carlina acaulis	0,1
2012	209	wma3	0	Carlina acaulis	0,1
2012	215	wma3	0	Carlina acaulis	0,1
2012	218	wma3	0	Carlina acaulis	0,1
2012	223	wma3	0	Carlina acaulis	0,1
2012	227	wma3	0	Carlina acaulis	0,1
2012	232	wma3	0	Carlina acaulis	0,1
2012	239	wma3	0	Carlina acaulis	0,1
2012	242	wma3	0	Carlina acaulis	0,1
2012	248	wma3	0	Carlina acaulis	0,06
2012	255	wma3	0	Carlina acaulis	0,02
2012	223	wmb2	0	Carlina acaulis	0,01
2012	227	wmb2	0	Carlina acaulis	0,02
2012	233	wmb2	0	Carlina acaulis	0,02
2012	239	wmb2	0	Carlina acaulis	0,02
2012	242	wmb2	0	Carlina acaulis	0,03
2012	248	wmb2	0	Carlina acaulis	0,02
2012	255	wmb2	0	Carlina acaulis	0,02
2012	159	wmb4	10	Carlina acaulis	0
2012	163	wmb4	2	Carlina acaulis	0
2012	167	wmb4	0	Carlina acaulis	0
2012	170	wmb4	0	Carlina acaulis	0
2012	176	wmb4	0	Carlina acaulis	0
2012	179	wmb4	0	Carlina acaulis	0
2012	184	wmb4	0	Carlina acaulis	0
2012	190	wmb4	0	Carlina acaulis	0
2012	194	wmb4	0	Carlina acaulis	0,02
2012	199	wmb4	0	Carlina acaulis	0,02
2012	201	wmb4	0	Carlina acaulis	0,02
2012	207	wmb4	0	Carlina acaulis	0,02
2012	209	wmb4	0	Carlina acaulis	0,03
2012	215	wmb4	0	Carlina acaulis	0,05
2012	218	wmb4	0	Carlina acaulis	0,05
2012	223	wmb4	0	Carlina acaulis	0,05
2012	227	wmb4	0	Carlina acaulis	0,05
2012	232	wmb4	0	Carlina acaulis	0,08
2012	239	wmb4	0	Carlina acaulis	0,1
2012	243	wmb4	0	Carlina acaulis	0,1
2012	249	wmb4	0	Carlina acaulis	0,1
2012	255	wmb4	0	Carlina acaulis	0,06
2012	170	wmb5	0	Carlina acaulis	0
2012	176	wmb5	0	Carlina acaulis	0
2012	179	wmb5	0	Carlina acaulis	0
2012	184	wmb5	0	Carlina acaulis	0
2012	190	wmb5	0	Carlina acaulis	0
2012	194	wmb5	0	Carlina acaulis	0
2012	199	wmb5	0	Carlina acaulis	0,01
2012	201	wmb5	0	Carlina acaulis	0,01
2012	207	wmb5	0	Carlina acaulis	0,01
2012	209	wmb5	0	Carlina acaulis	0,01
2012	215	wmb5	0	Carlina acaulis	0,02
2012	218	wmb5	0	Carlina acaulis	0,02
2012	223	wmb5	0	Carlina acaulis	0,02
2012	227	wmb5	0	Carlina acaulis	0,02
2012	232	wmb5	0	Carlina acaulis	0,02
2012	239	wmb5	0	Carlina acaulis	0,03
2012	243	wmb5	0	Carlina acaulis	0,08
2012	249	wmb5	0	Carlina acaulis	0,2
2012	255	wmb5	0	Carlina acaulis	0,1
2012	135	h1	0	Carlina acaulis	0
2012	141	h1	0	Carlina acaulis	0
2012	143	h1	0	Carlina acaulis	0
2012	147	h1	0	Carlina acaulis	0
2012	151	h1	0	Carlina acaulis	0
2012	154	h1	0	Carlina acaulis	0
2012	157	h1	0	Carlina acaulis	0
2012	163	h1	0	Carlina acaulis	0
2012	168	h1	0	Carlina acaulis	0
2012	171	h1	0	Carlina acaulis	0
2012	175	h1	0	Carlina acaulis	0
2012	178	h1	0	Carlina acaulis	0
2012	183	h1	0	Carlina acaulis	0
2012	188	h1	0	Carlina acaulis	0
2012	193	h1	0	Carlina acaulis	0
2012	197	h1	0	Carlina acaulis	0,02
2012	200	h1	0	Carlina acaulis	0,02
2012	206	h1	0	Carlina acaulis	0,02
2012	210	h1	0	Carlina acaulis	0,02
2012	213	h1	0	Carlina acaulis	0,02
2012	217	h1	0	Carlina acaulis	0,02
2012	222	h1	0	Carlina acaulis	0,02
2012	226	h1	0	Carlina acaulis	0,02
2012	232	h1	0	Carlina acaulis	0,02
2012	237	h1	0	Carlina acaulis	0,02
2012	241	h1	0	Carlina acaulis	0,02
2012	247	h1	0	Carlina acaulis	0,01
2012	255	h1	0	Carlina acaulis	0
2012	104	h2	0	Carlina acaulis	0
2012	108	h2	0	Carlina acaulis	0
2012	112	h2	0	Carlina acaulis	0
2012	117	h2	0	Carlina acaulis	0
2012	120	h2	0	Carlina acaulis	0
2012	123	h2	0	Carlina acaulis	0
2012	127	h2	0	Carlina acaulis	0
2012	131	h2	0	Carlina acaulis	0
2012	135	h2	0	Carlina acaulis	0
2012	141	h2	0	Carlina acaulis	0
2012	143	h2	0	Carlina acaulis	0
2012	147	h2	0	Carlina acaulis	0
2012	151	h2	0	Carlina acaulis	0
2012	154	h2	0	Carlina acaulis	0
2012	157	h2	0	Carlina acaulis	0
2012	163	h2	0	Carlina acaulis	0
2012	168	h2	0	Carlina acaulis	0
2012	171	h2	0	Carlina acaulis	0
2012	175	h2	0	Carlina acaulis	0
2012	178	h2	0	Carlina acaulis	0
2012	183	h2	0	Carlina acaulis	0
2012	188	h2	0	Carlina acaulis	0
2012	193	h2	0	Carlina acaulis	0
2012	197	h2	0	Carlina acaulis	0
2012	200	h2	0	Carlina acaulis	0,01
2012	206	h2	0	Carlina acaulis	0,01
2012	210	h2	0	Carlina acaulis	0,03
2012	213	h2	0	Carlina acaulis	0,08
2012	217	h2	0	Carlina acaulis	0,1
2012	222	h2	0	Carlina acaulis	0,2
2012	226	h2	0	Carlina acaulis	0,2
2012	232	h2	0	Carlina acaulis	0,2
2012	237	h2	0	Carlina acaulis	0,2
2012	241	h2	0	Carlina acaulis	0,3
2012	247	h2	0	Carlina acaulis	0,1
2012	255	h2	0	Carlina acaulis	0,04
2012	119	h3	15	Carlina acaulis	0
2012	123	h3	10	Carlina acaulis	0
2012	127	h3	2	Carlina acaulis	0
2012	131	h3	0	Carlina acaulis	0
2012	135	h3	0	Carlina acaulis	0
2012	141	h3	0	Carlina acaulis	0
2012	143	h3	0	Carlina acaulis	0
2012	147	h3	0	Carlina acaulis	0
2012	152	h3	0	Carlina acaulis	0
2012	154	h3	0	Carlina acaulis	0
2012	157	h3	0	Carlina acaulis	0
2012	163	h3	0	Carlina acaulis	0
2012	168	h3	0	Carlina acaulis	0
2012	171	h3	0	Carlina acaulis	0
2012	175	h3	0	Carlina acaulis	0
2012	178	h3	0	Carlina acaulis	0
2012	183	h3	0	Carlina acaulis	0
2012	189	h3	0	Carlina acaulis	0
2012	193	h3	0	Carlina acaulis	0
2012	197	h3	0	Carlina acaulis	0
2012	200	h3	0	Carlina acaulis	0,01
2012	206	h3	0	Carlina acaulis	0,05
2012	210	h3	0	Carlina acaulis	0,05
2012	214	h3	0	Carlina acaulis	0,05
2012	217	h3	0	Carlina acaulis	0,08
2012	222	h3	0	Carlina acaulis	0,08
2012	226	h3	0	Carlina acaulis	0,08
2012	232	h3	0	Carlina acaulis	0,08
2012	237	h3	0	Carlina acaulis	0,08
2012	241	h3	0	Carlina acaulis	0,2
2012	247	h3	0	Carlina acaulis	0,1
2012	255	h3	0	Carlina acaulis	0,05
2012	147	h4	0	Carlina acaulis	0
2012	151	h4	0	Carlina acaulis	0
2012	154	h4	0	Carlina acaulis	0
2012	157	h4	0	Carlina acaulis	0
2012	163	h4	0	Carlina acaulis	0
2012	168	h4	0	Carlina acaulis	0
2012	170	h4	0	Carlina acaulis	0
2012	174	h4	0	Carlina acaulis	0
2012	178	h4	0	Carlina acaulis	0
2012	183	h4	0	Carlina acaulis	0
2012	188	h4	0	Carlina acaulis	0
2012	193	h4	0	Carlina acaulis	0
2012	197	h4	0	Carlina acaulis	0
2012	200	h4	0	Carlina acaulis	0,04
2012	206	h4	0	Carlina acaulis	0,08
2012	210	h4	0	Carlina acaulis	0,1
2012	214	h4	0	Carlina acaulis	0,2
2012	218	h4	0	Carlina acaulis	0,2
2012	222	h4	0	Carlina acaulis	0,2
2012	226	h4	0	Carlina acaulis	0,1
2012	232	h4	0	Carlina acaulis	0,2
2012	237	h4	0	Carlina acaulis	0,2
2012	241	h4	0	Carlina acaulis	0,3
2012	247	h4	0	Carlina acaulis	0,3
2012	255	h4	0	Carlina acaulis	0,2
2012	197	h5	0	Carlina acaulis	0
2012	200	h5	0	Carlina acaulis	0
2012	206	h5	0	Carlina acaulis	0
2012	210	h5	0	Carlina acaulis	0
2012	214	h5	0	Carlina acaulis	0
2012	218	h5	0	Carlina acaulis	0
2012	222	h5	0	Carlina acaulis	0
2012	226	h5	0	Carlina acaulis	0
2012	232	h5	0	Carlina acaulis	0,02
2012	237	h5	0	Carlina acaulis	0,02
2012	241	h5	0	Carlina acaulis	0,05
2012	246	h5	0	Carlina acaulis	0,06
2012	255	h5	0	Carlina acaulis	0,04
2012	171	h6	0	Carlina acaulis	0
2012	174	h6	0	Carlina acaulis	0
2012	178	h6	0	Carlina acaulis	0
2012	183	h6	0	Carlina acaulis	0
2012	188	h6	0	Carlina acaulis	0
2012	193	h6	0	Carlina acaulis	0
2012	197	h6	0	Carlina acaulis	0
2012	200	h6	0	Carlina acaulis	0
2012	206	h6	0	Carlina acaulis	0
2012	210	h6	0	Carlina acaulis	0
2012	214	h6	0	Carlina acaulis	0
2012	218	h6	0	Carlina acaulis	0
2012	222	h6	0	Carlina acaulis	0
2012	226	h6	0	Carlina acaulis	0,01
2012	232	h6	0	Carlina acaulis	0,01
2012	237	h6	0	Carlina acaulis	0,01
2012	241	h6	0	Carlina acaulis	0,01
2012	246	h6	0	Carlina acaulis	0,01
2012	255	h6	0	Carlina acaulis	0,01
2012	171	h7	25	Carlina acaulis	0
2012	174	h7	15	Carlina acaulis	0
2012	183	h7	0	Carlina acaulis	0
2012	188	h7	0	Carlina acaulis	0
2012	193	h7	0	Carlina acaulis	0
2012	197	h7	0	Carlina acaulis	0
2012	200	h7	0	Carlina acaulis	0
2012	206	h7	0	Carlina acaulis	0
2012	210	h7	0	Carlina acaulis	0
2012	214	h7	0	Carlina acaulis	0
2012	218	h7	0	Carlina acaulis	0
2012	222	h7	0	Carlina acaulis	0
2012	226	h7	0	Carlina acaulis	0
2012	232	h7	0	Carlina acaulis	0,02
2012	237	h7	0	Carlina acaulis	0,03
2012	241	h7	0	Carlina acaulis	0,03
2012	246	h7	0	Carlina acaulis	0,03
2012	255	h7	0	Carlina acaulis	0,03
2012	178	h7	5	Carlina acaulis	0
2010	131	h1	0	Carlina acaulis	0
2010	132	h3	0	Carlina acaulis	0
2010	142	h1	0	Carlina acaulis	0
2010	142	h2	0	Carlina acaulis	0
2010	142	h3	0	Carlina acaulis	0
2010	144	wma2	0	Carlina acaulis	0
2010	144	wmb2	0	Carlina acaulis	0
2010	148	h1	0	Carlina acaulis	0
2010	148	h2	0	Carlina acaulis	0
2010	150	h3	0	Carlina acaulis	0
2010	150	wmb2	0	Carlina acaulis	0
2010	156	wma2	0	Carlina acaulis	0
2010	156	wmb2	0	Carlina acaulis	0
2010	157	h1	0	Carlina acaulis	0
2010	157	h2	0	Carlina acaulis	0
2010	157	h3	0	Carlina acaulis	0
2010	168	h1	0	Carlina acaulis	0
2010	168	h2	0	Carlina acaulis	0
2010	168	h3	0	Carlina acaulis	0
2010	168	wmb2	0	Carlina acaulis	0
2010	175	ho2	0	Carlina acaulis	0
2010	175	wmb2	0	Carlina acaulis	0
2010	176	ho4	0	Carlina acaulis	0
2010	176	ho5	0	Carlina acaulis	0
2010	178	h2	0	Carlina acaulis	0
2010	178	h3	0	Carlina acaulis	0
2010	178	h4	0	Carlina acaulis	0
2010	178	h5	0	Carlina acaulis	0
2010	178	h6	0	Carlina acaulis	0
2010	178	h7	0	Carlina acaulis	0
2010	179	wma2	0	Carlina acaulis	0
2010	179	wma3	0	Carlina acaulis	0
2010	179	wma5	0	Carlina acaulis	0
2010	179	wmb4	0	Carlina acaulis	0
2010	179	wmb5	0	Carlina acaulis	0
2010	180	h1	0	Carlina acaulis	0
2010	188	ho2	0	Carlina acaulis	0
2010	188	ho4	0	Carlina acaulis	0
2010	188	ho5	0	Carlina acaulis	0
2010	189	wmb2	0	Carlina acaulis	0
2010	190	wma3	0	Carlina acaulis	0
2010	190	wma5	0	Carlina acaulis	0
2010	190	wmb4	0	Carlina acaulis	0
2010	190	wmb5	0	Carlina acaulis	0
2010	191	h2	0	Carlina acaulis	0
